time,Setpoint,Continuous_Plant,Control_Signal
9.175,1,0.510409,0.487742
9.18,1,0.510286,0.487742
9.185,1,0.510162,0.487742
9.19,1,0.510039,0.487742
9.195,1,0.509915,0.487742
9.2,1,0.509792,0.487742
9.205,1,0.509668,0.490208
9.21,1,0.509545,0.490208
9.215,1,0.509422,0.490208
9.22,1,0.509298,0.490208
9.225,1,0.509175,0.490208
9.23,1,0.509052,0.490208
9.235,1,0.508929,0.490208
9.24,1,0.508806,0.490208
9.245,1,0.508683,0.490208
9.25,1,0.50856,0.490208
9.255,1,0.508438,0.490208
9.26,1,0.508315,0.490208
9.265,1,0.508193,0.490208
9.27,1,0.50807,0.490208
9.275,1,0.507948,0.490208
9.28,1,0.507826,0.490208
9.285,1,0.507704,0.490208
9.29,1,0.507582,0.490208
9.295,1,0.50746,0.490208
9.3,1,0.507339,0.490208
9.305,1,0.507217,0.492661
9.31,1,0.507096,0.492661
9.315,1,0.506974,0.492661
9.32,1,0.506853,0.492661
9.325,1,0.506733,0.492661
9.33,1,0.506612,0.492661
9.335,1,0.506491,0.492661
9.34,1,0.506371,0.492661
9.345,1,0.506251,0.492661
9.35,1,0.506131,0.492661
9.355,1,0.506012,0.492661
9.36,1,0.505892,0.492661
9.365,1,0.505773,0.492661
9.37,1,0.505654,0.492661
9.375,1,0.505535,0.492661
9.38,1,0.505417,0.492661
9.385,1,0.505298,0.492661
9.39,1,0.50518,0.492661
9.395,1,0.505062,0.492661
9.4,1,0.504944,0.492661
9.405,1,0.504827,0.495056
9.41,1,0.504709,0.495056
9.415,1,0.504593,0.495056
9.42,1,0.504476,0.495056
9.425,1,0.504359,0.495056
9.43,1,0.504243,0.495056
9.435,1,0.504128,0.495056
9.44,1,0.504012,0.495056
9.445,1,0.503897,0.495056
9.45,1,0.503782,0.495056
9.455,1,0.503667,0.495056
9.46,1,0.503553,0.495056
9.465,1,0.503439,0.495056
9.47,1,0.503325,0.495056
9.475,1,0.503212,0.495056
9.48,1,0.503099,0.495056
9.485,1,0.502986,0.495056
9.49,1,0.502873,0.495056
9.495,1,0.502761,0.495056
9.5,1,0.502649,0.495056
9.505,1,0.502538,0.497351
9.51,1,0.502427,0.497351
9.515,1,0.502316,0.497351
9.52,1,0.502205,0.497351
9.525,1,0.502095,0.497351
9.53,1,0.501985,0.497351
9.535,1,0.501876,0.497351
9.54,1,0.501767,0.497351
9.545,1,0.501659,0.497351
9.55,1,0.50155,0.497351
9.555,1,0.501443,0.497351
9.56,1,0.501335,0.497351
9.565,1,0.501228,0.497351
9.57,1,0.501121,0.497351
9.575,1,0.501015,0.497351
9.58,1,0.500909,0.497351
9.585,1,0.500804,0.497351
9.59,1,0.500698,0.497351
9.595,1,0.500594,0.497351
9.6,1,0.500489,0.497351
9.605,1,0.500385,0.499511
9.61,1,0.500282,0.499511
9.615,1,0.500179,0.499511
9.62,1,0.500076,0.499511
9.625,1,0.499974,0.499511
9.63,1,0.499872,0.499511
9.635,1,0.499771,0.499511
9.64,1,0.49967,0.499511
9.645,1,0.499569,0.499511
9.65,1,0.499469,0.499511
9.655,1,0.49937,0.499511
9.66,1,0.499271,0.499511
9.665,1,0.499172,0.499511
9.67,1,0.499074,0.499511
9.675,1,0.498976,0.499511
9.68,1,0.498879,0.499511
9.685,1,0.498782,0.499511
9.69,1,0.498685,0.499511
9.695,1,0.498589,0.499511
9.7,1,0.498494,0.499511
9.705,1,0.498399,0.501506
9.71,1,0.498304,0.501506
9.715,1,0.49821,0.501506
9.72,1,0.498117,0.501506
9.725,1,0.498024,0.501506
9.73,1,0.497931,0.501506
9.735,1,0.497839,0.501506
9.74,1,0.497747,0.501506
9.745,1,0.497656,0.501506
9.75,1,0.497566,0.501506
9.755,1,0.497476,0.501506
9.76,1,0.497386,0.501506
9.765,1,0.497297,0.501506
9.77,1,0.497209,0.501506
9.775,1,0.497121,0.501506
9.78,1,0.497033,0.501506
9.785,1,0.496946,0.501506
9.79,1,0.496859,0.501506
9.795,1,0.496773,0.501506
9.8,1,0.496688,0.501506
9.805,1,0.496603,0.503312
9.81,1,0.496518,0.503312
9.815,1,0.496434,0.503312
9.82,1,0.496351,0.503312
9.825,1,0.496268,0.503312
9.83,1,0.496186,0.503312
9.835,1,0.496104,0.503312
9.84,1,0.496023,0.503312
9.845,1,0.495942,0.503312
9.85,1,0.495862,0.503312
9.855,1,0.495782,0.503312
9.86,1,0.495703,0.503312
9.865,1,0.495625,0.503312
9.87,1,0.495547,0.503312
9.875,1,0.495469,0.503312
9.88,1,0.495392,0.503312
9.885,1,0.495316,0.503312
9.89,1,0.49524,0.503312
9.895,1,0.495165,0.503312
9.9,1,0.49509,0.503312
9.905,1,0.495016,0.50491
9.91,1,0.494942,0.50491
9.915,1,0.494869,0.50491
9.92,1,0.494797,0.50491
9.925,1,0.494725,0.50491
9.93,1,0.494653,0.50491
9.935,1,0.494583,0.50491
9.94,1,0.494512,0.50491
9.945,1,0.494443,0.50491
9.95,1,0.494374,0.50491
9.955,1,0.494305,0.50491
9.96,1,0.494237,0.50491
9.965,1,0.49417,0.50491
9.97,1,0.494103,0.50491
9.975,1,0.494037,0.50491
9.98,1,0.493971,0.50491
9.985,1,0.493906,0.50491
9.99,1,0.493841,0.50491
9.995,1,0.493777,0.50491
